"","Article_id_to_keep","Grouping","Article_id_to_delete","Absolute_Sales_Transferred","Transferability_Percentage","Sales_to_delete","Ranking_to_delete","New_Total_Sales_receiving_sales","Total_Sales_Transferability","Sales_Lost.Relative","Sales_Lost.Absolute","article_to_delete-PRODUCT.DIVISION","article_to_delete-CHANNEL..ECOM.","article_to_delete-INTRO.DATE","article_to_delete-BRAND.ASSET","article_to_delete-PRODUCT.GROUP","article_to_delete-CLASS","article_to_delete-PRODUCT.TYPE","article_to_delete-AGE","article_to_delete-GENDER","article_to_delete-BUSINESS.UNIT","article_to_delete-MARKETING.DIVISION","article_to_delete-MODEL.NAME","article_to_delete-SALES.VOLUME","article_to_delete-RRP...local.currency.","article_to_delete-RRP..LOCAL.CURRENCY..currency.","article_to_delete-GOOD.BETTER.BEST.INDICATION","article_to_delete-INVOICE.MARGIN","article_to_delete-CARRY.OVER.ARTICLE","article_to_delete-SALES.UNITS","article_to_delete-MANDATORY.RANGE","article_to_delete-RANGE.TYPE.SPECIAL.USAGE","article_to_delete-CREATION.CENTER","article_to_delete-FRANCHISE","article_to_keep-PRODUCT.DIVISION","article_to_keep-CHANNEL..ECOM.","article_to_keep-INTRO.DATE","article_to_keep-BRAND.ASSET","article_to_keep-PRODUCT.GROUP","article_to_keep-CLASS","article_to_keep-PRODUCT.TYPE","article_to_keep-AGE","article_to_keep-GENDER","article_to_keep-BUSINESS.UNIT","article_to_keep-MARKETING.DIVISION","article_to_keep-MODEL.NAME","article_to_keep-SALES.VOLUME","article_to_keep-RRP...local.currency.","article_to_keep-RRP..LOCAL.CURRENCY..currency.","article_to_keep-GOOD.BETTER.BEST.INDICATION","article_to_keep-INVOICE.MARGIN","article_to_keep-CARRY.OVER.ARTICLE","article_to_keep-SALES.UNITS","article_to_keep-MANDATORY.RANGE","article_to_keep-RANGE.TYPE.SPECIAL.USAGE","article_to_keep-CREATION.CENTER","article_to_keep-FRANCHISE"
"43","BK3147","T&L_Sweatshirts _Male_Adult","CE4923",27.7855497181059,6.0737444118289,457.469854411263,5,1404.52124402548,91.0182315310995,8.98176846890053,41.088883138236,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"44","BK3147","T&L_Sweatshirts _Male_Adult","CF2055",71.1685640672023,35.6352639532518,199.713868151966,1,1404.52124402548,87.4163781033399,12.5836218966601,25.1312380434376,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"45","BK7402","CS_Pants (1/1)_ADULT_MEN","CV3190",22.9641905714557,7.59698223340205,302.280430122474,5,321.78389383832,95.3795662456491,4.62043375435093,13.966667026176,"APPAREL","CS","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","ENH79","400","45","0","Good","0.756888889","","280","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","BWD03","400","45","0","Good","0.805555556","","280","NO ASSIGNMENT","INLINE","CCH","not applicable"
"46","BK7402","ECOM_Pants (1/1)_ADULT_MEN","CF6244",17.560686644785,11.9493292067615,146.959602007185,3,867.266276628101,96.4639758595029,3.53602414049709,5.19652700375251,"APPAREL","ECOM","12/1/2017","NON ROYALTY","PANTS","adi Perf APP MEN Run","Pants (1/1)","ADULT","MEN","RUNNING","SP","ENN22","194.0251749","60","0","Better","0.762333333","","146","NO ASSIGNMENT","INLINE","CCH","ASTRO PANT","APPAREL","ECOM","1/1/2018","NON ROYALTY","PANTS","adi perf APP MEN Athltcs","Pants (1/1)","ADULT","MEN","TRAINING","SP","BWD03","1100","45","0","Good","0.805555556","","825","NO ASSIGNMENT","INLINE","CCH","not applicable"
"47","BK7402","T&L_Pants_Male_Adult","CD8832",34.393128631341,7.62681271419284,450.950218920917,2,1356.07394535591,84.6119543957249,15.3880456042751,69.3924253401289,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"48","BK7402","T&L_Pants_Male_Adult","BK7404",35.9812378857698,8.03052110690265,448.056077641612,2,1356.07394535591,86.4453827724757,13.5546172275243,60.7322862889796,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"49","BK7402","T&L_Pants_Male_Adult","B47219",46.2707546208729,9.2423003576392,500.641104815729,2,1356.07394535591,92.7615247237975,7.23847527620251,36.2387825945936,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"50","BK7410","T&L_Pants_Male_Adult","BK7404",27.2608088860912,6.08424039901015,448.056077641612,5,1188.01789179456,86.4453827724757,13.5546172275243,60.7322862889796,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"51","BP5770","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW0703",17.7587449915911,8.30177564386661,213.915019550201,5,1202.2961395701,95.9814445273428,4.01855547265717,8.59629372497026,"APPAREL","ECOM","1/15/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EKF75","279.5474177","30","0","Good","0.747","","210","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1500","25","0","Good","0.7552","CO","1125","NO ASSIGNMENT","INLINE","CCP","not applicable"
"52","BP5770","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW0706",12.2109749787339,8.41273535447564,145.148687843099,5,1202.2961395701,96.6650164226475,3.3349835773525,4.84068490231,"APPAREL","ECOM","1/15/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EKF75","186.3649452","30","0","Good","0.747","","140","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1500","25","0","Good","0.7552","CO","1125","NO ASSIGNMENT","INLINE","CCP","not applicable"
"53","BP5770","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW1202",29.0105029526068,8.02874987076688,361.332753162925,4,1202.2961395701,99.4685611604904,0.53143883950959,1.9202625901771,"APPAREL","ECOM","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMX26","460.2299589","30","0","Good","0.807333333","","345","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1500","25","0","Good","0.7552","CO","1125","NO ASSIGNMENT","INLINE","CCP","not applicable"
"54","BP5770","ECOM_T-Shirt (SSlve)_ADULT_MEN","S98724",18.3159166471692,8.14040739874188,225,4,1202.2961395701,93.9832379896018,6.01676201039821,13.537714523396,"APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","BVC60","300","25","0","Good","0.7724","CO","225","NO ASSIGNMENT","INLINE","CCH","","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1500","25","0","Good","0.7552","CO","1125","NO ASSIGNMENT","INLINE","CCP","not applicable"
"55","BP7453","T&L_T Shirts_Male_Adult_SPORT PERFORMANCE","BP7459",34.4058188434506,33.8578805627488,101.618347845744,1,756.574404880079,94.0340219983681,5.96597800163188,6.06252827809885,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"56","BP9731","ECOM_T-Shirt (SSlve)_ADULT_MEN","S98724",22.0974557197323,9.82109143099212,225,3,1212.81024975331,93.9832379896018,6.01676201039821,13.537714523396,"APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi perf APP MEN Athltcs","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","BVC60","300","25","0","Good","0.7724","CO","225","NO ASSIGNMENT","INLINE","CCH","","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1500","25","0","Good","0.6832","CO","1125","NO ASSIGNMENT","INLINE","CCP","not applicable"
"57","BP9731","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW1202",35.6439486462021,9.86457727238755,361.332753162925,3,1212.81024975331,99.4685611604904,0.53143883950959,1.9202625901771,"APPAREL","ECOM","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMX26","460.2299589","30","0","Good","0.807333333","","345","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1500","25","0","Good","0.6832","CO","1125","NO ASSIGNMENT","INLINE","CCP","not applicable"
"58","BP9731","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW0706",12.2513630100066,8.44056063617324,145.148687843099,4,1212.81024975331,96.6650164226475,3.3349835773525,4.84068490231,"APPAREL","ECOM","1/15/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EKF75","186.3649452","30","0","Good","0.747","","140","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1500","25","0","Good","0.6832","CO","1125","NO ASSIGNMENT","INLINE","CCP","not applicable"
"59","BP9731","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW0703",17.8174823773718,8.32923392421747,213.915019550201,4,1212.81024975331,95.9814445273428,4.01855547265717,8.59629372497026,"APPAREL","ECOM","1/15/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EKF75","279.5474177","30","0","Good","0.747","","210","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1500","25","0","Good","0.6832","CO","1125","NO ASSIGNMENT","INLINE","CCP","not applicable"
"60","BP9732","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW1202",27.0764694224331,7.49349987938247,361.332753162925,5,1122.14306359876,99.4685611604904,0.53143883950959,1.9202625901771,"APPAREL","ECOM","4/1/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EMX26","460.2299589","30","0","Good","0.807333333","","345","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1400","25","0","Good","0.6832","CO","1050","NO ASSIGNMENT","INLINE","CCP","not applicable"
"61","BP9738","ECOM_T-Shirt (SSlve)_ADULT_MEN","CW0703",24.7001402553153,11.5467068685744,213.915019550201,2,893.775465395148,95.9814445273428,4.01855547265717,8.59629372497026,"APPAREL","ECOM","1/15/2018","NON ROYALTY","T-SHIRTS","adi Ori APP MEN Originals","T-Shirt (SSlve)","ADULT","MEN","ORIGINALS/NEO","OG","EKF75","279.5474177","30","0","Good","0.747","","210","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","not applicable","APPAREL","ECOM","1/1/2018","NON ROYALTY","T-SHIRTS","adi Perf APP MEN Training","T-Shirt (SSlve)","ADULT","MEN","TRAINING","SP","NPY58","1100","25","0","Good","0.6832","CO","825","NO ASSIGNMENT","INLINE","CCP","not applicable"
"62","BP9770","T&L_T Shirts_Male_Adult_SPORT PERFORMANCE","CW1857",25.6385918695885,6.45731084599638,397.047509111084,4,887.872997249497,99.5608794685496,0.439120531450399,1.74351713211916,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"63","BP9770","T&L_T Shirts_Male_Adult_SPORT PERFORMANCE","CF8178",32.2583126270079,6.21615314347685,518.943338145704,4,887.872997249497,96.795559116182,3.20444088381804,16.629232491391,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"64","BQ2724","ECOM_Pants (1/1)_ADULT_WOM","D94732",32.1610342591793,7.81300378985376,411.634694212548,5,870.576741543848,95.6735496704455,4.32645032955449,17.8091705843194,"APPAREL","ECOM","11/1/2017","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","521","45","0","Good","0.807555556","","391","NO ASSIGNMENT","KEY ACCOUNT SMU","CCH","TIRO PANT","APPAREL","ECOM","4/1/2018","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","1000","45","0","Good","0.806","CO","750","NO ASSIGNMENT","INLINE","CCH","TIRO PANT"
"65","BQ2724","ECOM_Pants (1/1)_ADULT_WOM","BQ5142",45.5116333715638,10.9981001329923,413.81359344999,3,870.576741543848,99.624846731545,0.375153268454966,1.55243522113858,"APPAREL","ECOM","C/O","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","500","45","0","Good","0.806","0","375","NO ASSIGNMENT","INLINE","CCH","TIRO PANT","APPAREL","ECOM","4/1/2018","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","1000","45","0","Good","0.806","CO","750","NO ASSIGNMENT","INLINE","CCH","TIRO PANT"
"66","BQ2724","ECOM_Pants (1/1)_ADULT_WOM","DM2795",8.33451275690918,7.21817069511097,115.465719902611,5,870.576741543848,89.1801958914785,10.8198041085215,12.4931647059567,"APPAREL","ECOM","12/15/2017","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","152","50","0","Better","0.784","","114","NO ASSIGNMENT","KEY ACCOUNT SMU","CCH","TIRO PANT","APPAREL","ECOM","4/1/2018","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","1000","45","0","Good","0.806","CO","750","NO ASSIGNMENT","INLINE","CCH","TIRO PANT"
"67","BQ2724","ECOM_Pants (1/1)_ADULT_WOM","DH6910",8.13307590484877,7.13427710951647,114,5,870.576741543848,88.0358517701679,11.9641482298321,13.6391289820086,"APPAREL","ECOM","12/1/2017","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","152","50","0","Better","0.8268","","114","NO ASSIGNMENT","KEY ACCOUNT SMU","CCH","TIRO PANT","APPAREL","ECOM","4/1/2018","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","1000","45","0","Good","0.806","CO","750","NO ASSIGNMENT","INLINE","CCH","TIRO PANT"
"68","BQ2724","ECOM_Pants (1/1)_ADULT_WOM","BQ2722",26.4364852513474,9.8359301308313,268.774634424056,3,870.576741543848,90.9177096913797,9.08229030862033,24.4108925743258,"APPAREL","ECOM","12/1/2017","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","350","45","0","Good","0.806","CO","263","NO ASSIGNMENT","INLINE","CCH","TIRO PANT","APPAREL","ECOM","4/1/2018","NON ROYALTY","PANTS","adi Perf APP WOM FB Gene","Pants (1/1)","ADULT","WOM","SOCCER","SP","TIRO PANTS","1000","45","0","Good","0.806","CO","750","NO ASSIGNMENT","INLINE","CCH","TIRO PANT"
"69","BQ7042","T&L_Pants_Male_Adult","CG2188",27.6878990406713,27.6878990406713,100,1,1666.83416032274,91.2268890929023,8.7731109070977,8.7731109070977,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"70","BQ7042","T&L_Pants_Male_Adult","CG2176",56.812224494137,27.7111751739787,205.015572733576,1,1666.83416032274,94.3141572740659,5.68584272593414,11.6568630293042,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"71","BQ7042","T&L_Pants_Male_Adult","CV8469",70.3340367879366,23.8924066114622,294.378201123508,1,1666.83416032274,99.0982526488195,0.901747351180546,2.65454763108417,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"72","BQ7200","CS_Shorts_ADULT_MEN","CF9869",5.72002987754336,8.17147125363337,70,4,1093.60831370491,99.0266074660391,0.973392533960947,0.681374773772663,"APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","ENN25","100","35","0","Good","0.752285714","","70","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","RESPONSE SHORT","APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DLR11","1551.789286","40","0","Good","0.75725","CO","1086","NO ASSIGNMENT","INLINE","CCH","SUPERNOVA SHORT"
"73","BQ7200","DtC_Shorts_ADULT_MEN","CF9869",5.89671699592504,8.42388142275005,70,4,1093.49620655513,98.972903609749,1.02709639025099,0.718967473175692,"APPAREL","DtC","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","ENN25","294.0251749","35","0","Good","0.752285714","","70","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","RESPONSE SHORT","APPAREL","DtC","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DLR11","2327.889986","40","0","Good","0.75725","CO","1086","NO ASSIGNMENT","INLINE","CCH","SUPERNOVA SHORT"
"74","BQ7200","ECOM_Shorts_ADULT_MEN","CF6255",24.9516424005615,15.8723824921425,157.201619938996,2,628.471742891673,99.1502820534506,0.849717946549447,1.3357703768881,"APPAREL","ECOM","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","ENN25","194.0251749","35","0","Good","0.752285714","","146","NO ASSIGNMENT","INLINE","CCH","RESPONSE SHORT","APPAREL","ECOM","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DLR11","776.1006998","40","0","Good","0.75725","CO","582","NO ASSIGNMENT","INLINE","CCH","SUPERNOVA SHORT"
"75","BQ7200","ECOM_Shorts_ADULT_MEN","CF9869",21.5201004911114,14.7397948569256,146,2,628.471742891673,91.6719833136935,8.32801668630654,12.1589043620075,"APPAREL","ECOM","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","ENN25","194.0251749","35","0","Good","0.752285714","","146","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","RESPONSE SHORT","APPAREL","ECOM","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DLR11","776.1006998","40","0","Good","0.75725","CO","582","NO ASSIGNMENT","INLINE","CCH","SUPERNOVA SHORT"
"76","BQ7239","CS_Shorts_ADULT_MEN","CE6970",6.80018749780575,8.90911059614544,76.3284665109879,5,2653.97226743817,97.5807882577789,2.41921174222112,1.84654722449114,"APPAREL","CS","1/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","109.1138841","35","0","Good","0.722285714","","76","NO ASSIGNMENT","INLINE","CCP","","APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DKW15","3752","45","0","Good","0.782666667","CO","2626","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","SUPERNOVA SHORT"
"77","BQ7239","CS_Shorts_ADULT_MEN","CE6971",6.97030469314398,8.93777230253554,77.9870470762226,4,2653.97226743817,89.9698625329991,10.0301374670009,7.82220802819986,"APPAREL","CS","4/1/2018","NON ROYALTY","SHORTS","adi Perf APP MEN BK B Gen","Shorts","ADULT","MEN","US SPORTS","SP","DRW04*","109.1138841","35","0","Good","0.722285714","","76","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCP","","APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DKW15","3752","45","0","Good","0.782666667","CO","2626","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","SUPERNOVA SHORT"
"78","BQ7239","CS_Shorts_ADULT_MEN","CF9869",14.2017752472169,20.2882503531669,70,2,2653.97226743817,99.0266074660391,0.973392533960947,0.681374773772663,"APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","ENN25","100","35","0","Good","0.752285714","","70","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","RESPONSE SHORT","APPAREL","CS","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DKW15","3752","45","0","Good","0.782666667","CO","2626","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","SUPERNOVA SHORT"
"79","BQ7239","DtC_Shorts_ADULT_MEN","CF9869",13.6938166486359,19.5625952123371,70,2,2650.35713814447,98.972903609749,1.02709639025099,0.718967473175692,"APPAREL","DtC","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","ENN25","294.0251749","35","0","Good","0.752285714","","70","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","RESPONSE SHORT","APPAREL","DtC","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DKW15","5140.05035","45","0","Good","0.782666667","CO","2626","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","SUPERNOVA SHORT"
"80","BQ7239","ECOM_Shorts_ADULT_MEN","CD3274",14.4492849238888,15.2097736040935,95,1,1055.44928492389,98.5926141564962,1.40738584350383,1.33701655132864,"APPAREL","ECOM","1/3/2018","NON ROYALTY","SHORTS","adi Perf APP MEN Tennis","Shorts","ADULT","MEN","US SPORTS","SP","DRX90","126.5460423","55","0","Better","0.751090909","","95","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","","APPAREL","ECOM","12/1/2017","NON ROYALTY","SHORTS","adi Perf APP MEN Run","Shorts","ADULT","MEN","RUNNING","SP","DKW15","1388.05035","45","0","Good","0.782666667","CO","1041","BRAND COLLECTION WHS, RETL, ECOM","INLINE","CCH","SUPERNOVA SHORT"
